,gene,gi,operon_id,organism_id
2449,chbG,260855598,624429,514
2450,chbF,260855599,624429,514
2451,chbR,260855600,624430,514
2452,chbA,260855601,624430,514
2453,chbC,260855602,624430,514
2460,astE,260855609,624431,514
2461,astB,260855610,624431,514
2462,astD,260855611,624431,514
2463,astA,260855612,624431,514
2464,astC,260855613,624431,514
2466,ydjX,260855615,624432,514
2467,ydjY,260855616,624432,514
2468,ydjZ,260855617,624432,514
2469,ynjA,260855618,624432,514
2470,ynjB,260855619,624432,514
2471,ynjC,260855620,624432,514
2472,ynjD,260855621,624432,514
2479,topB,260855628,624433,514
2480,selD,260855629,624433,514
2483,ansA,260855632,624434,514
2484,pncA,260855633,624434,514
2485,yeaC,260855634,624435,514
2486,yeaA,260855635,624435,514
2491,yeaG,260855640,624436,514
2492,yeaH,260855641,624436,514
2494,yeaJ,260855643,624437,514
2495,yeaK,260855644,624437,514
2499,yeaN,260855648,624438,514
2500,yeaO,260855649,624438,514
2511,yeaV,260855660,624440,514
2512,yeaW,260855661,624440,514
2513,yeaX,260855662,624440,514
2516,yeaY,260855665,624441,514
2517,yeaZ,260855666,624441,514
2518,yoaA,260855667,624441,514
2522,pabB,260855671,624442,514
2523,yeaB,260855672,624442,514
2528,manX,260855677,624444,514
2529,manY,260855678,624444,514
2530,manZ,260855679,624444,514
2531,yobD,260855680,624444,514
2534,cspC,260855683,624445,514
2535,yobF,260855684,624445,514
2541,prc,260855690,624446,514
2542,proQ,260855691,624446,514
2544,yebS,260855693,624447,514
2545,yebT,260855694,624447,514
2547,yebV,260855696,624448,514
2548,yebW,260855697,624448,514
2616,yebY,260855765,624466,514
2617,yebZ,260855766,624466,514
2618,yobA,260855767,624466,514
2620,yobB,260855769,624467,514
2621,exoX,260855770,624467,514
2624,yebF,260855773,624468,514
2625,yebG,260855774,624468,514
2627,eda,260855776,624469,514
2628,edd,260855777,624469,514
2647,yebA,260855796,624474,514
2648,znuA,260855797,624474,514
2649,znuC,260855798,624475,514
2650,znuB,260855799,624475,514
2651,ruvB,260855800,624476,514
2652,ruvA,260855801,624476,514
2654,ruvC,260855803,624477,514
2655,yebC,260855804,624477,514
2656,ntpA,260855805,624477,514
2658,yecD,260855807,624478,514
2659,yecE,260855808,624478,514
2660,yecN,260855809,624478,514
2661,yecO,260855810,624479,514
2662,yecP,260855811,624479,514
2663,torZ,260855812,624480,514
2664,torY,260855813,624480,514
2665,cutC,260855814,624481,514
2666,yecM,260855815,624481,514
2669,flhE,260855818,624482,514
2670,flhA,260855819,624482,514
2671,flhB,260855820,624482,514
2672,cheZ,260855821,624483,514
2673,cheY,260855822,624483,514
2674,cheB,260855823,624483,514
2675,cheR,260855824,624483,514
2676,tap,260855825,624483,514
2677,tar,260855826,624483,514
2678,cheW,260855827,624484,514
2679,cheA,260855828,624484,514
2680,motB,260855829,624484,514
2681,motA,260855830,624484,514
2682,flhC,260855831,624485,514
2683,flhD,260855832,624485,514
2685,otsA,260855834,624486,514
2686,otsB,260855835,624486,514
2687,araH,260855836,624487,514
2688,araG,260855837,624487,514
2689,araF,260855838,624487,514
2743,pgsA,260855892,624499,514
2744,uvrC,260855893,624499,514
2745,uvrY,260855894,624499,514
2748,yecC,260855897,624500,514
2749,yecS,260855898,624500,514
2750,dcyD,260855899,624500,514
2752,fliZ,260855901,624501,514
2753,fliA,260855902,624501,514
2755,fliD,260855904,624502,514
2756,fliS,260855905,624502,514
2757,fliT,260855906,624502,514
2758,amyA,260855907,624502,514
2760,yedE,260855909,624503,514
2761,yedF,260855910,624503,514
2764,fliF,260855913,624504,514
2765,fliG,260855914,624504,514
2766,fliH,260855915,624504,514
2767,fliI,260855916,624504,514
2768,fliJ,260855917,624504,514
2769,fliK,260855918,624504,514
2770,fliL,260855919,624505,514
2771,fliM,260855920,624505,514
2772,fliN,260855921,624505,514
2773,fliO,260855922,624505,514
2774,fliP,260855923,624505,514
2775,fliQ,260855924,624505,514
2776,fliR,260855925,624505,514
2782,yodC,260855931,624506,514
2783,yedI,260855932,624506,514
2788,yedV,260855937,624508,514
2789,yedW,260855938,624508,514
2791,yedY,260855940,624509,514
2792,yedZ,260855941,624509,514
2806,shiA,260855955,624512,514
2807,amn,260855956,624512,514
2812,cobT,260855961,624513,514
2813,cobS,260855962,624513,514
2814,cobU,260855963,624513,514
2845,yeeD,260855994,624519,514
2846,yeeE,260855995,624519,514
2848,yeeY,260855997,624520,514
2849,yeeZ,260855998,624520,514
2850,yoeB,260855999,624521,514
2851,yefM,260856000,624521,514
2853,hisG,260856002,624522,514
2854,hisD,260856003,624522,514
2855,hisC,260856004,624522,514
2856,hisB,260856005,624522,514
2857,hisH,260856006,624522,514
2858,hisA,260856007,624522,514
2859,hisF,260856008,624522,514
2860,hisI,260856009,624522,514
2864,wbuC,260856013,624523,514
2865,wbuB,260856014,624523,514
2866,fnl3,260856015,624523,514
2867,fnlB,260856016,624523,514
2868,fnl1,260856017,624523,514
2869,wbuA,260856018,624523,514
2870,wzy,260856019,624523,514
2871,wzx,260856020,624524,514
2872,rmlC,260856021,624524,514
2873,rmlA,260856022,624524,514
2874,rmlD,260856023,624524,514
2875,rmlB,260856024,624524,514
2877,wcaM,260856026,624525,514
2878,wcaL,260856027,624525,514
2879,wcaK,260856028,624525,514
2880,wzxC,260856029,624526,514
2881,wcaJ,260856030,624526,514
2883,cpsB,260856032,624527,514
2884,wcaI,260856033,624527,514
2885,nudD,260856034,624527,514
2886,fcl,260856035,624527,514
2887,gmd,260856036,624527,514
2888,wcaF,260856037,624527,514
2889,wcaE,260856038,624527,514
2890,wcaD,260856039,624528,514
2891,wcaC,260856040,624528,514
2892,wcaB,260856041,624528,514
2893,wcaA,260856042,624528,514
2894,wzc,260856043,624529,514
2895,wzb,260856044,624529,514
2896,wza,260856045,624529,514
2898,asmA,260856047,624530,514
2899,dcd,260856048,624530,514
2903,yegK,260856052,624531,514
2904,yegL,260856053,624531,514
2905,mdtA,260856054,624532,514
2906,mdtB,260856055,624532,514
2907,mdtC,260856056,624532,514
2908,mdtD,260856057,624532,514
2909,baeS,260856058,624532,514
2910,baeR,260856059,624532,514
2918,gatC,260856067,624534,514
2919,gatB,260856068,624534,514
2920,gatA,260856069,624534,514
2921,gatZ,260856070,624534,514
2922,gatY,260856071,624534,514
2924,yegT,260856073,624535,514
2925,yegU,260856074,624535,514
2926,yegV,260856075,624535,514
2927,yegW,260856076,624536,514
2928,yegX,260856077,624536,514
2929,thiD,260856078,624536,514
2930,thiM,260856079,624536,514
2934,yehA,260856083,624537,514
2935,yehB,260856084,624537,514
2936,yehC,260856085,624537,514
2941,yehI,260856090,624538,514
2942,yehK,260856091,624538,514
2944,yehL,260856093,624539,514
2945,yehM,260856094,624539,514
2946,yehP,260856095,624539,514
2947,yehQ,260856096,624539,514
2950,yehS,260856099,624541,514
2951,yehT,260856100,624541,514
2952,yehU,260856101,624541,514
2953,yehW,260856102,624542,514
2954,yehX,260856103,624542,514
2955,yehY,260856104,624542,514
2956,yehZ,260856105,624542,514
2962,yohF,260856111,624543,514
2963,mdtQ,260856112,624543,514
2965,yohJ,260856114,624544,514
2966,yohK,260856115,624544,514
2968,sanA,260856117,624545,514
2969,yeiS,260856118,624545,514
2970,yeiT,260856119,624546,514
2971,yeiA,260856120,624546,514
2972,mglC,260856121,624547,514
2973,mglA,260856122,624547,514
2974,mglB,260856123,624547,514
2976,yeiB,260856125,624548,514
2977,folE,260856126,624548,514
2982,yeiH,260856131,624549,514
2983,nfo,260856132,624549,514
2984,yeiI,260856133,624549,514
2988,yeiM,260856137,624550,514
2989,yeiN,260856138,624550,514
2990,yeiC,260856139,624550,514
2991,fruA,260856140,624551,514
2992,fruK,260856141,624551,514
2993,fruB,260856142,624551,514
2998,yeiR,260856147,624552,514
2999,yeiU,260856148,624552,514
3001,rtn,260856150,624553,514
3002,yejA,260856151,624553,514
3003,yejB,260856152,624553,514
3004,yejE,260856153,624553,514
3005,yejF,260856154,624553,514
3007,bcr,260856156,624554,514
3008,rsuA,260856157,624554,514
3012,yejL,260856161,624555,514
3013,yejM,260856162,624555,514
3032,ccmH,260856181,624558,514
3033,ccmG,260856182,624558,514
3034,ccmF,260856183,624558,514
3035,ccmE,260856184,624558,514
3036,ccmD,260856185,624558,514
3037,ccmC,260856186,624558,514
3038,ccmB,260856187,624558,514
3039,ccmA,260856188,624558,514
3040,napC,260856189,624558,514
3041,napB,260856190,624558,514
3042,napH,260856191,624558,514
3043,napG,260856192,624558,514
3044,napA,260856193,624558,514
3045,napD,260856194,624558,514
3046,napF,260856195,624558,514
3050,yojI,260856199,624559,514
3051,alkB,260856200,624559,514
3052,ada,260856201,624559,514
3053,yojL,260856202,624559,514
3055,rcsD,260856204,624560,514
3056,rcsB,260856205,624560,514
3135,nrdA,260856284,624575,514
3136,nrdB,260856285,624575,514
3137,yfaE,260856286,624575,514
3140,glpQ,260856289,624576,514
3141,glpT,260856290,624576,514
3142,glpA,260856291,624577,514
3143,glpA,260856292,624577,514
3144,glpC,260856293,624577,514
3150,arnB,260856299,624578,514
3151,arnC,260856300,624578,514
3152,arnA,260856301,624578,514
3153,arnD,260856302,624578,514
3154,arnT,260856303,624578,514
3155,arnE,260856304,624578,514
3156,arnF,260856305,624578,514
3158,menE,260856307,624579,514
3159,menC,260856308,624579,514
3160,menB,260856309,624579,514
3161,yfbB,260856310,624579,514
3162,menD,260856311,624579,514
3164,elaB,260856313,624580,514
3165,elaA,260856314,624580,514
3171,nuoN,260856320,624581,514
3172,nuoM,260856321,624581,514
3173,nuoL,260856322,624582,514
3174,nuoK,260856323,624582,514
3175,nuoJ,260856324,624582,514
3176,nuoI,260856325,624582,514
3177,nuoH,260856326,624582,514
3178,nuoG,260856327,624582,514
3179,nuoF,260856328,624582,514
3180,nuoE,260856329,624582,514
3181,nuoC,260856330,624582,514
3182,nuoB,260856331,624582,514
3183,nuoA,260856332,624582,514
3185,yfbQ,260856334,624583,514
3186,yfbR,260856335,624583,514
3188,yfbT,260856337,624584,514
3189,yfbU,260856338,624584,514
3191,ackA,260856340,624585,514
3192,pta,260856341,624585,514
3194,yfcD,260856343,624586,514
3195,yfcE,260856344,624586,514
3197,yfcG,260856346,624587,514
3198,folX,260856347,624587,514
3199,yfcH,260856348,624587,514
3201,hisP,260856350,624588,514
3202,hisM,260856351,624588,514
3203,hisQ,260856352,624588,514
3204,hisJ,260856353,624588,514
3206,ubiX,260856355,624589,514
3207,purF,260856356,624589,514
3208,cvpA,260856357,624589,514
3209,dedD,260856358,624590,514
3210,folC,260856359,624590,514
3211,accD,260856360,624590,514
3212,dedA,260856361,624591,514
3213,truA,260856362,624591,514
3214,usg,260856363,624591,514
3215,pdxB,260856364,624591,514
3220,yfcL,260856369,624592,514
3221,yfcM,260856370,624592,514
3222,yfcA,260856371,624592,514
3223,mepA,260856372,624592,514
3224,aroC,260856373,624592,514
3225,prmB,260856374,624592,514
3235,fadJ,260856384,624594,514
3236,fadI,260856385,624594,514
3327,emrY,260856476,624615,514
3328,emrK,260856477,624615,514
3329,evgA,260856478,624616,514
3330,evgS,260856479,624616,514
3332,yfdV,260856481,624617,514
3333,oxc,260856482,624617,514
3334,frc,260856483,624617,514
3340,ypdA,260856489,624618,514
3341,ypdB,260856490,624618,514
3342,ypdC,260856491,624618,514
3343,ypdD,260856492,624619,514
3344,ypdE,260856493,624619,514
3345,ypdF,260856494,624619,514
3346,ypdG,260856495,624619,514
3347,ypdH,260856496,624619,514
3354,yfeC,260856503,624620,514
3355,yfeD,260856504,624620,514
3358,xapB,260856507,624621,514
3359,xapA,260856508,624621,514
3363,ypeB,260856512,624622,514
3364,ligA,260856513,624622,514
3368,ptsH,260856517,624623,514
3369,ptsI,260856518,624623,514
3370,crr,260856519,624623,514
3374,cysA,260856523,624624,514
3375,cysW,260856524,624624,514
3376,cysU,260856525,624624,514
3377,cysP,260856526,624624,514
3380,murQ,260856529,624625,514
3381,murP,260856530,624625,514
3382,yfeW,260856531,624625,514
3383,yfeX,260856532,624626,514
3384,yfeY,260856533,624626,514
3385,yfeZ,260856534,624627,514
3386,ypeA,260856535,624627,514
3387,amiA,260856536,624628,514
3388,hemF,260856537,624628,514
3389,yfeG,260856538,624629,514
3390,yffI,260856539,624629,514
3391,eutL,260856540,624629,514
3392,eutC,260856541,624629,514
3393,eutB,260856542,624629,514
3394,eutA,260856543,624629,514
3395,eutH,260856544,624629,514
3396,eutG,260856545,624630,514
3397,eutJ,260856546,624630,514
3398,eutE,260856547,624630,514
3399,cchB,260856548,624630,514
3400,cchA,260856549,624631,514
3401,eutD,260856550,624631,514
3402,eutT,260856551,624631,514
3403,eutQ,260856552,624631,514
3404,eutP,260856553,624631,514
3405,ypfE,260856554,624631,514
3407,talA,260856556,624632,514
3408,tktB,260856557,624632,514
3410,yffH,260856559,624633,514
3411,aegA,260856560,624633,514
3414,yffB,260856563,624634,514
3415,dapE,260856564,624634,514
3416,ypfN,260856565,624634,514
3418,ypfI,260856567,624635,514
3419,ypfJ,260856568,624635,514
3420,mvpA,260856569,624636,514
3421,mvpT,260856570,624636,514
3423,nlpB,260856572,624637,514
3424,dapA,260856573,624637,514
3425,gcvR,260856574,624638,514
3426,bcp,260856575,624638,514
3427,hyfA,260856576,624639,514
3428,hyfB,260856577,624639,514
3429,hyfC,260856578,624639,514
3430,hyfD,260856579,624639,514
3431,hyfE,260856580,624639,514
3432,hyfF,260856581,624639,514
3433,hyfG,260856582,624639,514
3434,hyfH,260856583,624639,514
3435,hyfJ,260856584,624640,514
3436,hyfR,260856585,624640,514
3437,focB,260856586,624640,514
3439,yfgC,260856588,624641,514
3440,yfgD,260856589,624641,514
3441,hda,260856590,624642,514
3442,uraA,260856591,624642,514
3444,purM,260856593,624643,514
3445,purN,260856594,624643,514
3446,ppk,260856595,624644,514
3447,ppx,260856596,624644,514
3450,yfgH,260856599,624645,514
3451,yfgI,260856600,624645,514
3452,guaA,260856601,624646,514
3453,guaB,260856602,624646,514
3455,yfgJ,260856604,624647,514
3456,engA,260856605,624647,514
3457,yfgL,260856606,624648,514
3458,yfgM,260856607,624648,514
3459,hisS,260856608,624648,514
3460,ispG,260856609,624649,514
3461,yfgA,260856610,624649,514
3464,pbpC,260856613,624650,514
3465,yfhM,260856614,624650,514
3469,yfhJ],260856618,624651,514
3470,fdx,260856619,624651,514
3471,hscA,260856620,624651,514
3472,hscB,260856621,624651,514
3473,iscA,260856622,624651,514
3474,iscU,260856623,624651,514
3475,iscS,260856624,624651,514
3483,hcaE,260856632,624652,514
3484,hcaF,260856633,624652,514
3485,hcaC,260856634,624652,514
3486,hcaB,260856635,624652,514
3487,hcaD,260856636,624652,514
3488,yphA,260856637,624652,514
3489,yphB,260856638,624653,514
3490,yphC,260856639,624653,514
3491,yphD,260856640,624653,514
3492,yphE,260856641,624653,514
3493,yphF,260856642,624653,514
3498,glnB,260856647,624654,514
3499,yfhA,260856648,624654,514
3500,yfhG,260856649,624654,514
3504,tadA,260856653,624655,514
3505,yfhB,260856654,624655,514
3506,yfhH,260856655,624656,514
3507,yfhL,260856656,624656,514
3508,acpS,260856657,624657,514
3509,pdxJ,260856658,624657,514
3510,recO,260856659,624657,514
3511,era,260856660,624657,514
3512,rnc,260856661,624657,514
3513,lepB,260856662,624658,514
3514,lepA,260856663,624658,514
3515,rseC,260856664,624659,514
3516,rseB,260856665,624659,514
3517,rseA,260856666,624659,514
3518,rpoE,260856667,624659,514
3528,yfiP,260856677,624660,514
3529,yfiQ,260856678,624660,514
3534,yfiH,260856683,624661,514
3535,rluD,260856684,624661,514
3537,yfiA,260856686,624662,514
3538,pheL,260856687,624662,514
3539,pheA,260856688,624662,514
3540,tyrA,260856689,624663,514
3541,aroF,260856690,624663,514
3543,yfiR,260856692,624664,514
3544,yfiN,260856693,624664,514
3545,yfiB,260856694,624664,514
3546,rplS,260856695,624665,514
3547,trmD,260856696,624665,514
3548,rimM,260856697,624665,514
3549,rpsP,260856698,624665,514
3557,yfjF,260856706,624666,514
3558,yfjG,260856707,624666,514
3621,csiD,260856770,624679,514
3622,ihgO,260856771,624679,514
3623,gabD,260856772,624679,514
3624,gabT,260856773,624679,514
3625,gabP,260856774,624680,514
3626,csiR,260856775,624680,514
3627,ygaU,260856776,624681,514
3628,yqaE,260856777,624681,514
3629,ygaV,260856778,624682,514
3630,ygaP,260856779,624682,514
3635,nrdH,260856784,624683,514
3636,nrdI,260856785,624683,514
3637,nrdE,260856786,624683,514
3638,nrdF,260856787,624683,514
3639,proV,260856788,624684,514
3640,proW,260856789,624684,514
3641,proX,260856790,624684,514
3643,ygaZ,260856792,624685,514
3644,ygaH,260856793,624685,514
3646,emrA,260856795,624686,514
3647,emrB,260856796,624686,514
3649,gshA,260856798,624687,514
3650,yqaA,260856799,624687,514
3651,yqaB,260856800,624687,514
3655,recA,260856804,624688,514
3656,ygaD,260856805,624688,514
3658,srlA,260856807,624689,514
3659,srlE,260856808,624689,514
3660,srlB,260856809,624689,514
3661,srlD,260856810,624689,514
3662,gutM,260856811,624690,514
3663,srlR,260856812,624690,514
3664,gutQ,260856813,624690,514
3666,norV,260856815,624691,514
3667,norW,260856816,624691,514
3671,ascF,260856820,624692,514
3672,ascB,260856821,624692,514
3684,hypA,260856833,624694,514
3685,hypB,260856834,624694,514
3686,hypC,260856835,624694,514
3687,hypD,260856836,624694,514
3688,hypE,260856837,624694,514
3689,fhlA,260856838,624694,514
3694,ygbJ,260856843,624695,514
3695,ygbK,260856844,624695,514
3696,ygbL,260856845,624695,514
3697,ygbM,260856846,624695,514
3698,ygbN,260856847,624695,514
3703,rpoS,260856852,624697,514
3704,nlpD,260856853,624697,514
3705,pcm,260856854,624698,514
3706,surE,260856855,624698,514
3707,truD,260856856,624698,514
3708,ispF,260856857,624698,514
3709,ispD,260856858,624698,514
3710,ftsB,260856859,624698,514
3711,ygbE,260856860,624699,514
3712,cysC,260856861,624699,514
3713,cysN,260856862,624699,514
3714,cysD,260856863,624699,514
3724,cysH,260856873,624701,514
3725,cysI,260856874,624701,514
3726,cysJ,260856875,624701,514
3727,ygcM,260856876,624702,514
3728,ygcN,260856877,624702,514
3729,ygcO,260856878,624702,514
3730,ygcP,260856879,624702,514
3731,ygcQ,260856880,624703,514
3732,ygcR,260856881,624703,514
3733,ygcS,260856882,624703,514
3734,ygcU,260856883,624704,514
3735,ygcW,260856884,624704,514
3736,yqcE,260856885,624705,514
3737,ygcE,260856886,624705,514
3740,eno,260856889,624706,514
3741,pyrG,260856890,624706,514
3742,mazG,260856891,624707,514
3743,chpA,260856892,624707,514
3744,chpR,260856893,624707,514
3745,relA,260856894,624708,514
3746,rumA,260856895,624708,514
3748,gudD,260856897,624709,514
3749,gudX,260856898,624709,514
3750,gudP,260856899,624709,514
3751,yqcA,260856900,624710,514
3752,yqcB,260856901,624710,514
3753,yqcC,260856902,624710,514
3757,sdaC,260856906,624711,514
3758,sdaB,260856907,624711,514
3759,xni,260856908,624711,514
3760,fucO,260856909,624712,514
